chr	gene	ratio	observed_state	hidden_state
chr9	Csrnp1	0.07692307692307693	0.0	0
chr9	Slc25a38	0.5957446808510638	1.0	0
chr9	Rpsa	0.19365079365079363	0.0	0
chr9	Eif1b	0.578125	1.0	0
chr9	Rpl14	0.3963495225447417	0.0	0
chr9	Ctnnb1	0.4899243684320214	0.0	0
chr9	Nktr	0.29559748427672955	0.0	0
chr9	Higd1a	0.5423921568627451	1.0	0
chr9	Pomgnt2	0.4236111111111111	0.0	0
chr9	Abhd5	0.5753424657534246	1.0	0
chr9	Zfp445	0.572139303482587	1.0	0
chr9	Zfp105	0.47619047619047616	0.0	0
chr9	Kif15	0.7644927536231884	3.0	0
chr9	Zdhhc3	0.5264026402640264	1.0	0
chr9	Exosc7	0.5377342870388768	1.0	0
chr9	Cdcp1	0.5319148936170213	1.0	0
chr9	Tmem158	0.6913919413919414	2.0	0
chr9	Limd1	0.46717877094972066	0.0	0
chr9	Lztfl1	0.4117647058823529	0.0	0
chr10	Mthfd1l	0.9891025641025641	5.0	1
chr10	Akap12	1.0	5.0	1
chr10	Rmnd1	1.0	5.0	1
chr10	Armt1	0.9868421052631579	5.0	1
chr10	Fbxo5	0.9854096520763186	5.0	1
chr10	Mtrf1l	0.9873949579831933	5.0	1
chr10	Pcmt1	0.9921135646687698	5.0	1
chr10	Nup43	0.8962264150943396	4.0	1
chr10	Lats1	0.9183673469387755	5.0	1
chr10	Katna1	0.8794871794871795	4.0	1
chr10	Ginm1	0.9696969696969697	5.0	1
chr10	Ppil4	0.5162141779788838	1.0	1
chr10	Tab2	0.9685185185185184	5.0	1
chr10	Shprh	0.9658119658119657	5.0	1
chr10	Fbxo30	0.9894736842105263	5.0	1
chr10	Utrn	0.9384615384615385	5.0	1
chr10	Sf3b5	0.5766145969158017	1.0	1
chr10	Phactr2	0.48863636363636365	0.0	1
chr10	Pex3	0.9402985074626866	5.0	1
chr10	Aig1	0.8548387096774194	4.0	1
chr10	Abracl	0.8378378378378378	4.0	1
chr10	Ccdc28a	0.9333333333333333	5.0	1
chr10	Nhsl1	0.9659090909090909	5.0	1
chr10	Hebp2	0.946236559139785	5.0	1
chr10	Perp	0.9181818181818182	5.0	1
chr10	Pex7	0.9936305732484076	5.0	1
chr10	Bclaf1	0.9170114942528734	5.0	1
chr10	Tbpl1	0.9895833333333334	5.0	1
chr10	Med23	0.9841269841269841	5.0	1
chr10	Epb41l2	1.0	5.0	1
chr10	Smlr1	0.9649122807017544	5.0	1
chr10	Echdc1	0.9523809523809523	5.0	1
chr10	Rnf146	0.9324324324324325	5.0	1
chr10	Rspo3	0.9858906525573192	5.0	1
chr10	Cenpw	0.9173027989821882	5.0	1
chr10	Hddc2	0.991820987654321	5.0	1
chr10	Tpd52l1	0.9788732394366197	5.0	1
chr10	Tspyl1	0.9831932773109243	5.0	1
chr10	Nt5dc1	0.9655172413793104	5.0	1
chr10	Hdac2	0.9850260416666666	5.0	1
chr10	Marcks	1.0	5.0	1
chr10	Tube1	0.9571428571428572	5.0	1
chr10	Rpf2	0.9784001767760468	5.0	1
chr10	Gtf3c6	0.9876344086021506	5.0	1
chr10	Smpd2	1.0	5.0	1
chr10	Snx3	0.9354838709677419	5.0	1
chr10	Sec63	0.9827586206896551	5.0	1
chr10	Pdss2	0.9761904761904762	5.0	1
chr10	1700021F05Rik	0.9805194805194806	5.0	1
chr10	Qrsl1	1.0	5.0	1
chr10	Rtn4ip1	0.9636363636363636	5.0	1
chr10	Prep	0.9873417721518988	5.0	1
chr10	Lin28b	0.9888888888888889	5.0	1
chr10	Ascc3	0.9895833333333334	5.0	1
chr10	Gopc	0.9736842105263158	5.0	1
chr10	Nus1	0.9902777777777777	5.0	1
chr10	Msl3l2	0.9824561403508771	5.0	1
chr10	Gja1	0.9894736842105263	5.0	1
chr10	Hsf2	0.976027397260274	5.0	1
chr10	Serinc1	0.9835234474017742	5.0	1
chr10	Fabp7	0.9830508474576272	5.0	1
chr10	Lims1	0.9577464788732394	5.0	1
chr10	Ranbp2	0.9904761904761905	5.0	1
chr10	Ccdc138	0.9827586206896551	5.0	1
chr10	P4ha1	0.9853082851637763	5.0	1
chr10	Micu1	0.9768518518518519	5.0	1
chr10	Dnajb12	0.9807692307692307	5.0	1
chr10	Anapc16	0.970440881763527	5.0	1
chr10	Psap	0.9310344827586207	5.0	1
chr10	Unc5b	0.9948717948717949	5.0	1
chr10	Pcbd1	0.9776536312849162	5.0	1
chr10	Eif4ebp2	0.9772727272727273	5.0	1
chr10	Sar1a	0.9763845350052246	5.0	1
chr10	Tysnd1	1.0	5.0	1
chr10	Hk1	0.9767441860465116	5.0	1
chr10	Supv3l1	0.9855072463768116	5.0	1
chr10	Vps26a	0.9770114942528736	5.0	1
chr10	Kif1bp	0.9537037037037037	5.0	1
chr10	Ddx21	0.9847972972972973	5.0	1
chr10	Ddx50	0.9854771784232366	5.0	1
chr10	Ccar1	0.9920318725099602	5.0	1
chr10	Tet1	0.967741935483871	5.0	1
chr10	Slc25a16	0.925531914893617	5.0	1
chr10	Dna2	0.9771062271062272	5.0	1
chr10	Hnrnph3	0.9663461538461539	5.0	1
chr10	Herc4	1.0	5.0	1
chr10	Dnajc12	1.0	5.0	1
chr10	Reep3	0.9761904761904762	5.0	1
chr10	Jmjd1c	0.9875	5.0	1
chr10	Ado	0.9895833333333334	5.0	1
chr10	Rtkn2	1.0	5.0	1
chr10	Arid5b	1.0	5.0	1
chr10	Cdk1	0.9799541809851087	5.0	1
chr10	Ank3	0.9818181818181818	5.0	1
chr10	Bicc1	1.0	5.0	1
chr10	Tfam	0.9816872427983538	5.0	1
chr10	Cisd1	0.96875	5.0	1
chr10	Ipmk	0.99	5.0	1
chr10	Zwint	0.9770558002936857	5.0	1
chr10	Bcr	0.9661016949152542	5.0	1
chr10	Specc1l	0.9876543209876543	5.0	1
chr10	Gucd1	0.9702380952380952	5.0	1
chr10	Snrpd3	0.9881582181259602	5.0	1
chr10	Cabin1	1.0	5.0	1
chr10	Ddt	0.989298436184996	5.0	1
chr10	Mif	0.02521929824561403	0.0	1
chr10	Chchd10	0.9798657718120806	5.0	1
chr10	Zfp280b	0.9714285714285714	5.0	1
chr10	Prmt2	0.9902676399026765	5.0	1
chr10	Mcm3ap	0.9605263157894737	5.0	1
chr10	Col18a1	0.9971751412429378	5.0	1
chr10	Pofut2	0.9787234042553191	5.0	1
chr10	Fam207a	0.9772395833333333	5.0	1
chr10	Pttg1ip	0.9809885931558935	5.0	1
chr10	Sumo3	0.9831486611265003	5.0	1
chr10	Pfkl	0.9891129500580721	5.0	1
chr10	Dnmt3l	1.0	5.0	1
chr10	Pwp2	1.0	5.0	1
chr10	Trappc10	1.0	5.0	1
chr10	Rrp1	0.9713701431492842	5.0	1
chr10	Cstb	0.9765225933202358	5.0	1
chr10	Plpp2	0.978494623655914	5.0	1
chr10	Tpgs1	0.98	5.0	1
chr10	Cdc34	0.9818450560652394	5.0	1
chr10	Bsg	0.9799095719095718	5.0	1
chr10	Polrmt	0.9782608695652174	5.0	1
chr10	Fstl3	0.896551724137931	4.0	1
chr10	Palm	0.983739837398374	5.0	1
chr10	Ptbp1	0.9882588774341353	5.0	1
chr10	Med16	0.9029850746268657	5.0	1
chr10	R3hdm4	0.9796893667861412	5.0	1
chr10	Arid3a	0.969811320754717	5.0	1
chr10	Wdr18	0.980748519116855	5.0	1
chr10	Tmem259	0.9796296296296296	5.0	1
chr10	Cnn2	0.9638854382332642	5.0	1
chr10	Polr2e	0.9850419084461637	5.0	1
chr10	Atp5d	0.9834428863569968	5.0	1
chr10	Midn	1.0	5.0	1
chr10	Cirbp	0.9923857868020305	5.0	1
chr10	1600002K03Rik	0.9849624060150376	5.0	1
chr10	Efna2	1.0	5.0	1
chr10	Ndufs7	0.9830188679245283	5.0	1
chr10	Gamt	0.9868421052631579	5.0	1
chr10	Dazap1	1.0	5.0	1
chr10	Rps15	0.9715818083561891	5.0	1
chr10	2310011J03Rik	0.9929078014184397	5.0	1
chr10	Reep6	0.9714285714285714	5.0	1
chr10	Mbd3	0.9656084656084657	5.0	1
chr10	Rexo1	1.0	5.0	1
chr10	Klf16	0.9964157706093189	5.0	1
chr10	Abhd17a	0.9907079646017699	5.0	1
chr10	Csnk1g2	0.9855595667870036	5.0	1
chr10	Btbd2	0.9838709677419355	5.0	1
chr10	Mknk2	0.9821428571428571	5.0	1
chr10	Mob3a	0.9868421052631579	5.0	1
chr10	Ap3d1	0.9907407407407407	5.0	1
chr10	Dot1l	0.9534883720930233	5.0	1
chr10	Sf3a2	0.9835164835164835	5.0	1
chr10	Timm13	0.9826470318377833	5.0	1
chr10	Lmnb2	0.9902173913043478	5.0	1
chr10	Gadd45b	0.9680851063829787	5.0	1
chr10	Sgta	0.9870420017873099	5.0	1
chr10	Thop1	0.9791419141914192	5.0	1
chr10	Map2k2	0.9692307692307692	5.0	1
chr10	Pias4	0.9821428571428571	5.0	1
chr10	Eef2	0.981651376146789	5.0	1
chr10	Dapk3	0.989010989010989	5.0	1
chr10	Mrpl54	0.984375	5.0	1
chr10	Apba3	0.9635416666666666	5.0	1
chr10	Cactin	0.9722222222222222	5.0	1
chr10	Hmg20b	0.9871794871794871	5.0	1
chr10	Mfsd12	0.9675324675324676	5.0	1
chr10	Fzr1	0.9866666666666667	5.0	1
chr10	Gna11	0.9907407407407407	5.0	1
chr10	Sirt6	1.0	5.0	1
chr10	Ankrd24	0.9861111111111112	5.0	1
chr10	1190007I07Rik	0.9725609756097561	5.0	1
chr10	Nfyb	0.988198458574181	5.0	1
chr10	Txnrd1	0.9845807345807346	5.0	1
chr10	D10Wsu102e	0.9850374064837906	5.0	1
chr10	Appl2	1.0	5.0	1
chr10	1500009L16Rik	0.9845360824742269	5.0	1
chr10	Ckap4	0.9954954954954957	5.0	1
chr10	Polr3b	0.975	5.0	1
chr10	Cry1	0.9781609195402298	5.0	1
chr10	Pwp1	0.9815950920245399	5.0	1
chr10	Prdm4	1.0	5.0	1
chr10	Fbxo7	0.9333333333333333	5.0	1
chr10	Hsp90b1	0.9838274932614556	5.0	1
chr10	Gnptab	0.958904109589041	5.0	1
chr10	Scyl2	1.0	5.0	1
chr10	Actr6	0.9920212765957447	5.0	1
chr10	Apaf1	0.9649122807017544	5.0	1
chr10	Ikbip	1.0	5.0	1
chr10	Slc25a3	0.9823187333579944	5.0	1
chr10	Tmpo	0.9669848846459824	5.0	1
chr10	Nedd1	0.9807692307692307	5.0	1
chr10	Elk3	0.9375	5.0	1
chr10	Lta4h	0.9747474747474747	5.0	1
chr10	Snrpf	0.989041095890411	5.0	1
chr10	Metap2	0.9945054945054945	5.0	1
chr10	Vezt	0.9846153846153847	5.0	1
chr10	Nr2c1	0.9537037037037037	5.0	1
chr10	Ndufa12	0.9620853080568721	5.0	1
chr10	Cep83	0.985981308411215	5.0	1
chr10	Mrpl42	0.988375796178344	5.0	1
chr10	Ube2n	0.9827586206896551	5.0	1
chr10	Nudt4	0.9859154929577465	5.0	1
chr10	Eea1	0.984375	5.0	1
chr10	Btg1	0.9841269841269841	5.0	1
chr10	Atp2b1	0.9866468842729971	5.0	1
chr10	Poc1b	0.9862385321100917	5.0	1
chr10	Kitl	0.9672131147540983	5.0	1
chr10	Cep290	0.9868421052631579	5.0	1
chr10	Mettl25	0.9743589743589743	5.0	1
chr10	Ccdc59	0.9852191641182466	5.0	1
chr10	Ppp1r12a	1.0	5.0	1
chr10	Pawr	0.9782608695652174	5.0	1
chr10	E2f7	0.9791666666666666	5.0	1
chr10	Phlda1	0.9914772727272727	5.0	1
chr10	Krr1	0.9555555555555556	5.0	1
chr10	Atxn7l3b	0.9910394265232975	5.0	1
chr10	Tbc1d15	1.0	5.0	1
chr10	Rab21	0.9811320754716981	5.0	1
chr10	Tmem19	1.0	5.0	1
chr10	Thap2	1.0	5.0	1
chr10	Zfc3h1	0.9905660377358491	5.0	1
chr10	Yeats4	0.9858614232209739	5.0	1
chr10	Cpsf6	0.979381443298969	5.0	1
chr10	Mdm1	0.9591836734693877	5.0	1
chr10	Helb	1.0	5.0	1
chr10	Hmga2	0.9886946386946387	5.0	1
chr10	Gns	0.9716981132075472	5.0	1
chr10	Rassf3	0.9966666666666667	5.0	1
chr10	Tbk1	0.9836065573770492	5.0	1
chr10	Xpot	0.9857142857142858	5.0	1
chr10	Srgap1	1.0	5.0	1
chr10	Usp15	1.0	5.0	1
chr10	Lrig3	0.9868421052631579	5.0	1
chr10	Ctdsp2	0.9672245467224547	5.0	1
chr10	Tsfm	0.9508196721311475	5.0	1
chr10	Mettl1	0.9913506320691948	5.0	1
chr10	Cdk4	0.9887547416332373	5.0	1
chr10	Tspan31	0.9918918918918919	5.0	1
chr10	Os9	0.9795918367346939	5.0	1
chr10	Arhgef25	0.9863013698630136	5.0	1
chr10	Pip4k2c	0.9791666666666666	5.0	1
chr10	Dctn2	0.9764326069410815	5.0	1
chr10	Mbd6	0.9803921568627451	5.0	1
chr10	Shmt2	0.9767441860465116	5.0	1
chr10	Naca	0.04591996422982338	0.0	1
chr10	Ptges3	0.9224586288416076	5.0	1
chr10	Atp5b	0.22335600907029476	0.0	1
chr10	Baz2a	0.975609756097561	5.0	1
chr10	Spryd4	1.0	5.0	1
chr10	Timeless	0.9882352941176471	5.0	1
chr10	Cnpy2	0.9830645161290322	5.0	1
chr10	Cs	0.9711538461538461	5.0	1
chr10	Rnf41	0.9887640449438202	5.0	1
chr10	Rpl41	0.9705882352941176	5.0	1
chr10	Pa2g4	0.926017601760176	5.0	1
chr10	Suox	0.9473684210526315	5.0	1
chr10	Rab5b	0.9883720930232558	5.0	1
chr10	Pym1	0.9831460674157303	5.0	1
chr10	Ormdl2	0.987719298245614	5.0	1
chr10	Cd63	0.6597222222222221	2.0	1
chr11	Drg1	0.4799635701275045	0.0	0
chr11	Tug1	0.4015151515151515	0.0	0
chr11	Tcn2	0.4159021406727828	0.0	0
chr11	Pes1	0.47879120879120873	0.0	0
chr11	Mtfp1	0.5063025210084033	1.0	0
chr11	Sec14l2	0.595679012345679	1.0	0
chr11	Rnf215	0.625	2.0	0
chr11	Sf3a1	0.4528301886792453	0.0	0
chr11	Tbc1d10a	0.5313573883161512	1.0	0
chr11	Mtmr3	0.5075757575757576	1.0	0
chr11	Ascc2	0.6491228070175439	2.0	0
chr11	Uqcr10	0.5285141941391942	1.0	0
chr11	Zmat5	0.4859154929577465	0.0	0
chr11	Nipsnap1	0.36890459363957595	0.0	0
chr11	Thoc5	0.46568627450980393	0.0	0
chr11	Ap1b1	0.48541666666666666	0.0	0
chr11	Gas2l1	0.48770491803278687	0.0	0
chr11	Ewsr1	0.7093023255813954	3.0	0
chr11	Rhbdd3	0.43137254901960786	0.0	0
chr11	Xbp1	0.718607305936073	3.0	0
chr11	Ccdc117	0.4	0.0	0
chr11	Mrps24	0.4878623188405797	0.0	0
chr11	Dbnl	0.5638528138528138	1.0	0
chr11	Pold2	0.4661874334398296	0.0	0
chr11	Ykt6	0.603395061728395	2.0	0
chr11	Ddx56	0.4683698296836982	0.0	0
chr11	Tmed4	0.5026315789473684	1.0	0
chr11	Ogdh	0.4603813559322034	0.0	0
chr11	H2afv	0.5717540019297832	1.0	0
chr11	Snhg15	0.7003745318352059	3.0	0
chr11	Ccm2	0.5215762273901808	1.0	0
chr11	Tbrg4	0.38	0.0	0
chr11	Igfbp3	0.375	0.0	0
chr11	Tns3	0.60625	2.0	0
chr11	Hus1	0.4602446483180428	0.0	0
chr11	Upp1	0.49935315166529043	0.0	0
chr11	Fignl1	0.684375	2.0	0
chr11	Ppp3r1	0.4998062015503876	0.0	0
chr11	Wdr92	0.5362694300518135	1.0	0
chr11	Pno1	0.5187590187590188	1.0	0
chr11	Etaa1	0.4516765285996055	0.0	0
chr11	Spred2	0.5098039215686274	1.0	0
chr11	Actr2	0.5043352601156069	1.0	0
chr11	Rab1a	0.4629588839941262	0.0	0
chr11	Cep68	0.5511363636363636	1.0	0
chr11	Slc1a4	0.5588235294117647	1.0	0
chr11	Sertad2	0.532608695652174	1.0	0
chr11	Lgalsl	0.42592592592592593	0.0	0
chr11	Vps54	0.7078313253012049	3.0	0
chr11	Ugp2	0.46958637469586373	0.0	0
chr11	Mdh1	0.5072152741079992	1.0	0
chr11	Tmem17	0.4722222222222222	0.0	0
chr11	Cct4	0.4820362653219796	0.0	0
chr11	Usp34	0.5515873015873015	1.0	0
chr11	Ahsa2	0.5343642611683849	1.0	0
chr11	0610010F05Rik	0.4941860465116279	0.0	0
chr11	Pex13	0.5380313199105144	1.0	0
chr11	Pus10	0.5610119047619048	1.0	0
chr11	Fancl	0.49679487179487175	0.0	0
chr11	Pnpt1	0.6125827814569537	2.0	0
chr11	Cfap36	0.5689655172413793	1.0	0
chr11	Ccdc88a	0.42857142857142855	0.0	0
chr11	Mtif2	0.575	1.0	0
chr11	Rtn4	0.6842617406109469	2.0	0
chr11	Sptbn1	0.544739429695182	1.0	0
chr11	Acyp2	0.421875	0.0	0
chr11	Psme4	0.4659090909090909	0.0	0
chr11	Asb3	0.48333333333333334	0.0	0
chr11	Erlec1	0.46846846846846846	0.0	0
chr11	Chac2	0.4032258064516129	0.0	0
chr11	Stc2	0.4634146341463415	0.0	0
chr11	Bod1	0.5372294372294372	1.0	0
chr11	Snrnp25	0.5177611367127496	1.0	0
chr11	Rhbdf1	0.47674418604651164	0.0	0
chr11	Nprl3	0.3793103448275862	0.0	0
chr11	Mpg	0.45977011494252873	0.0	0
chr11	Hba-x	0.44582248888253695	0.0	0
chr11	Sh3pxd2b	0.49004975124378103	0.0	0
chr11	Npm1	0.3769476560628824	0.0	0
chr11	Ranbp17	0.46875	0.0	0
chr11	Spdl1	0.44194756554307113	0.0	0
chr11	Slit3	0.48148148148148145	0.0	0
chr11	Pank3	0.5104166666666666	1.0	0
chr11	Rars	0.47147117296222657	0.0	0
chr11	Wwc1	0.5467836257309941	1.0	0
chr11	Mat2b	0.3790322580645161	0.0	0
chr11	Hmmr	0.4778855032317636	0.0	0
chr11	Nudcd2	0.579664570230608	1.0	0
chr11	Ccng1	0.5188679245283019	1.0	0
chr11	Pttg1	0.247782874617737	0.0	0
chr11	Slu7	0.5282152230971128	1.0	0
chr11	Ccnjl	0.5853658536585366	1.0	0
chr11	Ttc1	0.5364219114219114	1.0	0
chr11	Lsm11	0.5818181818181818	1.0	0
chr11	Thg1l	0.5842105263157895	1.0	0
chr11	Adam19	0.53125	1.0	0
chr11	Med7	0.5623836126629422	1.0	0
chr11	Trim41	0.5144927536231884	1.0	0
chr11	Zfp62	0.38333333333333336	0.0	0
chr11	Mgat1	0.34285714285714286	0.0	0
chr11	Rnf130	0.4541666666666666	0.0	0
chr11	Tbc1d9b	0.4264705882352941	0.0	0
chr11	Sqstm1	0.4260162601626016	0.0	0
chr11	Mgat4b	0.5129449838187702	1.0	0
chr11	Canx	0.5144320297951582	1.0	0
chr11	Rufy1	0.5	1.0	0
chr11	Zfp454	0.4444444444444444	0.0	0
chr11	Clk4	0.5764604810996563	1.0	0
chr11	Col23a1	0.3212121212121212	0.0	0
chr11	Phykpl	0.5258620689655172	1.0	0
chr11	Hnrnpab	0.535215008951471	1.0	0
chr11	Nhp2	0.5280767212585394	1.0	0
chr11	Rmnd5b	0.48148148148148145	0.0	0
chr11	N4bp3	0.4351851851851852	0.0	0
chr11	Sec24a	0.4654088050314465	0.0	0
chr11	Sar1b	0.4891647855530474	0.0	0
chr11	Cdkn2aipnl	0.5045333333333333	1.0	0
chr11	Ppp2ca	0.48771929824561405	0.0	0
chr11	Skp1a	0.6207482993197279	2.0	0
chr11	Vdac1	0.5561279946761313	1.0	0
chr11	9530068E07Rik	0.5048780487804878	1.0	0
chr11	Hspa4	0.5559126984126984	1.0	0
chr11	Zcchc10	0.48597359735973594	0.0	0
chr11	Aff4	0.3489583333333333	0.0	0
chr11	Sept8	0.6808510638297872	2.0	0
chr11	Kif3a	0.5851851851851851	1.0	0
chr11	Rad50	0.43902439024390244	0.0	0
chr11	Pdlim4	0.4950769781596849	0.0	0
chr11	P4ha2	0.47553606237816765	0.0	0
chr11	Rapgef6	0.43902439024390244	0.0	0
chr11	Cdc42se2	0.39655172413793105	0.0	0
chr11	Lyrm7	0.1	0.0	0
chr11	Gpx3	0.6507246376811594	2.0	0
chr11	Tnip1	0.5	1.0	0
chr11	Anxa6	0.5670289855072463	1.0	0
chr11	Gm2a	0.5217391304347826	1.0	0
chr11	Slc36a1	0.7096774193548387	3.0	0
chr11	Sparc	0.4597650841588486	0.0	0
chr11	Atox1	0.387092151675485	0.0	0
chr11	G3bp1	0.5228677543440775	1.0	0
chr11	Fam114a2	0.5619210326499621	1.0	0
chr11	Mfap3	0.7435897435897436	3.0	0
chr11	Galnt10	0.7945205479452054	3.0	0
chr11	Sh3bp5l	0.5	1.0	0
chr11	Trim11	0.6	2.0	0
chr11	Guk1	0.48733992791963804	0.0	0
chr11	Mrpl55	0.6138565891472868	2.0	0
chr11	Wnt3a	0.46124031007751937	0.0	0
chr11	Zkscan17	0.5802005012531327	1.0	0
chr11	Mprip	0.59375	1.0	0
chr11	Cops3	0.4801386377335744	0.0	0
chr11	Med9	0.5406137184115524	1.0	0
chr11	Rai1	0.49230769230769234	0.0	0
chr11	Srebf1	0.6176470588235294	2.0	0
chr11	Atpaf2	0.5638297872340425	1.0	0
chr11	Drg2	0.5740740740740741	1.0	0
chr11	Alkbh5	0.34782608695652173	0.0	0
chr11	Llgl1	0.45161290322580644	0.0	0
chr11	Flii	0.546583850931677	1.0	0
chr11	Shmt1	0.4606741573033708	0.0	0
chr11	Dhrs7b	0.5773606370875995	1.0	0
chr11	Tmem11	0.5202702702702703	1.0	0
chr11	Natd1	0.43902439024390244	0.0	0
chr11	Map2k3	0.49157303370786515	0.0	0
chr11	Usp22	0.6304347826086957	2.0	0
chr11	Aldh3a2	0.6714285714285714	2.0	0
chr11	Mfap4	0.4722222222222222	0.0	0
chr11	Mapk7	0.55	1.0	0
chr11	Specc1	0.5	1.0	0
chr11	Adora2b	0.49897435897435893	0.0	0
chr11	Zswim7	0.4520547945205479	0.0	0
chr11	Ncor1	0.5576666666666666	1.0	0
chr11	2410006H16Rik	0.5104477611940299	1.0	0
chr11	Lrrc75aos2	0.46551724137931033	0.0	0
chr11	Mmgt2	0.625	2.0	0
chr11	Pmp22	0.43135361721698945	0.0	0
chr11	Cox10	0.5926791277258566	1.0	0
chr11	2810001G20Rik	0.6949152542372882	2.0	0
chr11	Elac2	0.5895741556534507	1.0	0
chr11	Map2k4	0.5189393939393939	1.0	0
chr11	Adprm	0.45652173913043476	0.0	0
chr11	Sco1	0.5563063063063063	1.0	0
chr11	Stx8	0.47619047619047616	0.0	0
chr11	Myh10	0.6729957805907173	2.0	0
chr11	Ndel1	0.5735294117647058	1.0	0
chr11	Arhgef15	0.5789473684210527	1.0	0
chr11	Pfas	0.6851851851851852	2.0	0
chr11	Ctc1	0.5185185185185185	1.0	0
chr11	Aurkb	0.46391504498849134	0.0	0
chr11	Hes7	0.47154471544715443	0.0	0
chr11	Cntrob	0.4423076923076923	0.0	0
chr11	Wrap53	0.5555555555555556	1.0	0
chr11	Trp53	0.4583379745660447	0.0	0
chr11	Fxr2	0.5897435897435898	1.0	0
chr11	Mpdu1	0.47333333333333333	0.0	0
chr11	Eif4a1	0.4847534090420269	0.0	0
chr11	Nlgn2	0.3888888888888889	0.0	0
chr11	Tnk1	0.59375	1.0	0
chr11	Gps2	0.49583333333333335	0.0	0
chr11	Eif5a	0.45528455284552843	0.0	0
chr11	Cldn7	0.5710093896713615	1.0	0
chr11	Elp5	0.5391363022941971	1.0	0
chr11	Gabarap	0.5141821177535463	1.0	0
chr11	Phf23	0.47442680776014107	0.0	0
chr11	Dvl2	0.5998003992015968	1.0	0
chr11	Dlg4	0.5142857142857142	1.0	0
chr11	Slc16a13	0.6379310344827587	2.0	0
chr11	Pelp1	0.5293202293202294	1.0	0
chr11	Arrb2	0.48333333333333334	0.0	0
chr11	Med11	0.4866666666666667	0.0	0
chr11	Psmb6	0.5336066742600833	1.0	0
chr11	Kif1c	0.391304347826087	0.0	0
chr11	Rabep1	0.5242718446601942	1.0	0
chr11	Nup88	0.3684210526315789	0.0	0
chr11	Rpain	0.5631578947368421	1.0	0
chr11	Dhx33	0.5201698513800423	1.0	0
chr11	Derl2	0.4922928709055876	0.0	0
chr11	Mis12	0.5256410256410257	1.0	0
chr11	Smtnl2	0.48162729658792647	0.0	0
chr11	Pafah1b1	0.4595959595959596	0.0	0
chr11	Mettl16	0.4786096256684492	0.0	0
chr11	Mnt	0.43478260869565216	0.0	0
chr11	Tsr1	0.5527426160337553	1.0	0
chr11	Smg6	0.4838709677419355	0.0	0
chr11	Rpa1	0.4399476831091181	0.0	0
chr11	Smyd4	0.6216216216216216	2.0	0
chr11	Tlcd2	0.53	1.0	0
chr11	Prpf8	0.6	2.0	0
chr11	Slc43a2	0.4333333333333333	0.0	0
chr11	Pitpna	0.5585585585585585	1.0	0
chr11	Myo1c	0.5781893004115226	1.0	0
chr11	Crk	0.4607913669064748	0.0	0
chr11	Ywhae	0.5152186317735981	1.0	0
chr11	Vps53	0.5306122448979592	1.0	0
chr11	Fam57a	0.5294117647058824	1.0	0
chr11	Nxn	0.5825688073394495	1.0	0
chr11	Timm22	0.43851540616246504	0.0	0
chr11	Gosr1	0.4375	0.0	0
chr11	Blmh	0.4634146341463415	0.0	0
chr11	Nsrp1	0.5100129198966408	1.0	0
chr11	Trp53i13	0.4375	0.0	0
chr11	Taok1	0.43333333333333335	0.0	0
chr11	Nufip2	0.5892857142857143	1.0	0
chr11	Myo18a	0.5507246376811594	1.0	0
chr11	Dhrs13	0.4907407407407407	0.0	0
chr11	Flot2	0.5888658367911479	1.0	0
chr11	Eral1	0.6164383561643836	2.0	0
chr11	Fam222b	0.6583333333333333	2.0	0
chr11	Tlcd1	0.5353535353535354	1.0	0
chr11	Supt6	0.47608695652173916	0.0	0
chr11	Sdf2	0.42391304347826086	0.0	0
chr11	2610507B11Rik	0.6055900621118012	2.0	0
chr11	Spag5	0.5416666666666666	1.0	0
chr11	Aldoc	0.4305555555555556	0.0	0
chr11	Unc119	0.4880239520958084	0.0	0
chr11	Tmem199	0.53125	1.0	0
chr11	Poldip2	0.5147058823529411	1.0	0
chr11	Tnfaip1	0.5225618631732168	1.0	0
chr11	Ift20	0.5172413793103449	1.0	0
chr11	Nlk	0.49382716049382713	0.0	0
chr11	Lyrm9	0.3352272727272727	0.0	0
chr11	Wsb1	0.6219806763285024	2.0	0
chr11	Nf1	0.5769230769230769	1.0	0
chr11	Rab11fip4	0.5708333333333333	1.0	0
chr11	Utp6	0.5879152348224513	1.0	0
chr11	Suz12	0.8088235294117647	4.0	0
chr11	Crlf3	0.5367107195301027	1.0	0
chr11	Atad5	0.4111111111111111	0.0	0
chr11	Rnf135	0.4411764705882353	0.0	0
chr11	Psmd11	0.4846938775510204	0.0	0
chr11	Tmem98	0.5	1.0	0
chr11	Zfp830	0.5923423423423423	1.0	0
chr11	Lig3	0.5950704225352113	1.0	0
chr11	Rad51d	0.5128205128205128	1.0	0
chr11	Pex12	0.4262295081967213	0.0	0
chr11	Ap2b1	0.47076023391812866	0.0	0
chr11	Heatr6	0.5476190476190477	1.0	0
chr11	Hnf1b	0.48474178403755863	0.0	0
chr11	Ddx52	0.4728878648233487	0.0	0
chr11	Synrg	0.5116279069767442	1.0	0
chr11	Dusp14	0.4276315789473684	0.0	0
chr11	Tada2a	0.3964646464646464	0.0	0
chr11	Acaca	0.4778719397363465	0.0	0
chr11	Aatf	0.4587628865979381	0.0	0
chr11	Mrm1	0.5	1.0	0
chr11	Dhrs11	0.5467479674796747	1.0	0
chr11	Pigw	0.5217391304347826	1.0	0
